,Smiles,MolLog,TPSA,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumRotatableBonds,CalcNumAmideBonds,NumHeteroatoms,NumValenceElectrons,NumSpiroAtoms,FractionCSP3,FpDensityMorgan1,ExactMolWt,Chi0,Chi1,Ipc,BertzCT,LabuteASA,IC50
1209,CCCCCC(Cl)=O,2.3321000000000005,17.07,0,1,1,0,4,0,2,48,0,0.8333333333333334,1.5,134.049842652,6.405777393935816,3.770055610029662,48.27551104108667,70.92878689342031,55.02874992673803,3.34
1210,CCCCCC(O)=O,1.6513,37.3,1,2,1,1,4,0,2,48,0,0.8333333333333334,1.5,116.083729624,6.405777393935816,3.770055610029662,48.27551104108667,68.92878689342031,49.51971745205236,2.792
1211,C/C=C/C=C/C=O,1.3176,17.07,0,1,1,0,2,0,1,38,0,0.16666666666666666,1.1428571428571428,96.057514876,5.535533905932738,3.414213562373095,35.509609925153406,90.3531421217447,43.34627763548784,3.74
1212,CCCCCCOC(C)=O,2.1298000000000004,26.3,0,2,2,0,5,0,2,60,0,0.875,1.3,144.115029752,7.819990956308912,4.770055610029662,142.19516056908168,89.25838096618138,62.56891315815644,2.991
1213,CCCCCCCCCO,2.7293000000000016,20.23,1,1,1,1,7,0,1,62,0,1.0,0.8,144.15141526,7.6568542494923815,4.914213562373096,175.07674799821407,44.68995593589281,64.45302169519843,3.855
1214,NC(=O)CI,-0.09329999999999988,43.09,2,2,1,1,1,1,3,30,0,0.5,2.0,184.933761748,4.284457050376173,2.270055610029662,9.65148445440323,44.912609383243264,43.86744406032627,4.854
1215,COC1=CC=CC(=C1O)C=O,1.2133,46.53,1,3,3,1,2,0,3,58,0,0.125,1.5454545454545454,152.047344116,8.267584713501616,5.29122366008484,348.57046183703704,268.03972257956417,64.23058843003683,3.377
1216,CCCCC(CC)C(O)=O,2.2874,37.3,1,2,1,1,5,0,2,60,0,0.875,1.5,144.115029752,7.983127663125442,4.718744015013407,137.9811722829983,99.43071362054202,62.249601680845565,3.076
1217,COC1=CC=CC(=C1)O,1.4007999999999996,29.46,1,2,2,1,1,0,2,48,0,0.14285714285714285,1.4444444444444444,124.052429496,6.69023444431199,4.325698502695489,126.05435680455047,195.86256853719752,53.704124215596465,2.67
1218,OC(=O)CC1=CC=C(O)C=C1,1.0192999999999999,57.53,2,3,2,2,2,0,3,58,0,0.125,1.2727272727272727,152.047344116,8.267584713501616,5.1815405503520555,285.51074052739676,250.5446100817276,63.91127695272596,1.5
1219,NCCC1=CC=C(Cl)C=C1,1.8412,26.02,2,1,1,1,2,0,2,54,0,0.25,1.2,155.050177,7.397341225498538,4.825698502695489,210.07561699601456,192.91749419417292,65.80444427218457,3.14
1220,NCCCO,-0.6724999999999999,46.25,3,2,2,2,2,0,2,32,0,1.0,1.6,75.068413908,4.121320343559642,2.414213562373095,11.245112497836532,14.364527976600282,31.603259705831498,1.308
1221,C1=CC2=C(C=CC3=C2C=CC=N3)N=C1,2.7830000000000013,25.78,0,2,2,0,0,0,2,66,0,0.0,0.6428571428571429,180.068748256,9.38046888862398,6.949489742783178,3408.8077627956786,547.2925174892929,81.23402814486037,4.14
1222,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,3.3880000000000017,12.89,0,1,1,0,0,0,1,66,0,0.0,0.7142857142857143,179.073499288,9.38046888862398,6.949489742783178,3408.8077627956786,544.2063511621126,82.01438016391391,4.31
1223,C1=CC2=C(N=C1)C3=C(C=C2)N=CC=C3,2.7830000000000004,25.78,0,2,2,0,0,0,2,66,0,0.0,0.7857142857142857,180.068748256,9.38046888862398,6.949489742783179,3408.8077627956786,547.2925174892929,81.2340281448604,4.07
1224,C1=CC2=CN=NC=C2C=C1,1.6298,25.78,0,2,2,0,0,0,2,48,0,0.0,0.8,130.053098192,6.811554787871634,4.9663264951887856,348.57046183703704,278.23446335792846,58.520817181529914,2.66
1225,C1=CC2=CN=CN=C2C=C1,1.6298,25.78,0,2,2,0,0,0,2,48,0,0.0,1.1,130.053098192,6.811554787871634,4.9663264951887856,348.57046183703704,278.23446335792846,58.55236361312519,2.71
1226,C1=CC=C2N=C3C=CC=CC3=CC2=C1,3.3880000000000017,12.89,0,1,1,0,0,0,1,66,0,0.0,0.6428571428571429,179.073499288,9.38046888862398,6.932652990377571,3255.1289561694916,493.95635116211264,82.0143801639139,4.4
1227,O1C=CC2=C1C=CC=C2,2.4328000000000003,13.14,0,1,1,0,0,0,1,44,0,0.0,1.0,118.041864812,6.104448006685085,4.4663264951887856,254.268989977729,278.54542122074673,52.907396915309,2.89
1228,[NH]1C=CC=N1,0.40969999999999995,28.68,1,2,1,1,0,0,2,26,0,0.0,1.6,68.037448128,3.5355339059327378,2.5,22.886435386960574,61.369930610534254,29.828665089862504,1.29
1229,[NH]1C=CN=C1,0.40969999999999995,28.68,1,2,1,1,0,0,2,26,0,0.0,1.6,68.037448128,3.5355339059327378,2.5,22.886435386960574,61.369930610534254,29.860211521457778,2.0
1230,C1=CC=NN=C1,0.4765999999999999,25.78,0,2,2,0,0,0,2,30,0,0.0,0.8333333333333334,80.037448128,4.242640687119286,3.0,34.3994618804395,77.47078006212229,35.83915264979472,1.59
1231,C1=CN=CN=C1,0.4765999999999999,25.78,0,2,2,0,0,0,2,30,0,0.0,1.0,80.037448128,4.242640687119286,3.0,34.3994618804395,77.47078006212229,35.870699081389986,1.25
1232,C1=CN=CC=N1,0.4765999999999999,25.78,0,2,2,0,0,0,2,30,0,0.0,0.6666666666666666,80.037448128,4.242640687119286,3.0,34.3994618804395,77.47078006212229,35.870699081389986,1.18
1233,C=CCC1=CC=CC=C1,2.4151000000000007,0.0,0,0,0,0,2,0,0,46,0,0.1111111111111111,1.2222222222222223,118.07825032,6.52709773749546,4.431851652578137,145.16653667335345,174.4896154807834,55.83662643050253,3.19
1234,OC1=C(I)C=C(C=C1I)[N+]([O-])=O,2.5096,63.37,1,4,3,1,1,0,6,64,0,0.0,1.3333333333333333,390.820238956,9.300964908321225,5.519744507803581,405.29230766986643,316.5602371483468,95.40228883628004,4.81
1235,FC1=CC(=C(C(=C1F)F)[N](=O)=O)F,2.1512000000000002,43.14,0,3,2,0,1,0,7,70,0,0.0,1.0769230769230769,194.994341152,10.171208396324303,5.9472648627321485,593.9792719774287,379.38726802006886,68.7465204537017,4.87
1236,OC1=C(F)C=C(Br)C=C1[N+]([O-])=O,2.202000000000001,63.37,1,4,3,1,1,0,6,64,0,0.0,1.5833333333333333,234.928033276,9.300964908321225,5.519744507803581,391.60905671289987,341.81023714834686,74.91169560276036,4.62
1237,OC(=O)C1=CC(=CC=C1O)Cl,1.7437999999999998,57.53,2,3,2,2,1,0,4,58,0,0.0,1.4545454545454546,171.9927217,8.430721420318147,5.109060905280622,267.18881006907867,295.73720227422257,67.84960106521102,2.6
1238,FC1=C2C=CC=CC2=CC=C1,2.978900000000001,0.0,0,0,0,0,0,0,1,54,0,0.0,0.8181818181818182,146.053178444,7.681798275874712,5.377010097711744,505.7637345563877,374.03449039867843,64.2786030541584,3.39
1239,FC1=CC=C(C=C1)C2=CC=CC=C2,3.492700000000002,0.0,0,0,0,0,1,0,1,64,0,0.0,0.6153846153846154,172.068828508,9.096011838247808,6.360173345306138,1444.8236811575116,375.62904776215686,76.65403272848722,3.53
1240,[O-][N+](=O)C1=CC(=C(F)C=C1F)[N+]([O-])=O,1.7812000000000001,86.28,0,6,4,0,2,0,8,74,0,0.0,0.9285714285714286,203.998262984,10.878315177510851,6.430428110326539,954.0870686415151,385.2876856948381,75.06842537034903,5.08
1241,OC1=C(C=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1.2086000000000003,106.50999999999999,1,7,5,1,2,0,7,68,0,0.0,1.1538461538461537,184.012021228,10.008071689507773,6.019744507803582,668.9822296953496,375.28740254995904,71.53158831669259,4.04
1242,CCCCCCCCCC(O)=O,3.2117000000000013,37.3,1,2,1,1,8,0,2,72,0,0.9,1.0,172.14632988,9.234204518682008,5.770055610029663,402.8484647807608,110.40620687739316,74.97948590963883,3.506
1243,FC1=CC=C(C=C1Cl)[N](=O)=O,2.3873000000000006,43.14,0,3,2,0,1,0,5,58,0,0.0,1.5454545454545454,174.983634236,8.430721420318147,5.109060905280622,271.8125711057006,302.6337992264624,66.55318047180467,3.8
1244,[O-][N+](=O)C1=CC=C(F)C=C1,1.7338999999999998,43.14,0,3,2,0,1,0,4,52,0,0.0,1.3,141.022606588,7.560477932315068,4.698377302757663,180.91251467537336,244.4296583765568,56.249914244923,3.1
1245,CCSCC,1.7593999999999999,0.0,0,0,1,0,2,0,1,32,0,1.0,1.2,90.05032132,4.121320343559642,2.414213562373095,11.245112497836532,11.119415478763749,37.95718739638461,2.02
1246,FC1=CC=C(F)C(=C1)[N](=O)=O,1.873,43.14,0,3,2,0,1,0,5,58,0,0.0,1.3636363636363635,159.013184776,8.430721420318147,5.109060905280623,267.18881006907867,300.6337992264624,60.415449647849236,3.33
1247,OC1=C(F)C=C(F)C=C1,1.6703999999999997,20.23,1,1,1,1,0,0,3,48,0,0.0,1.2222222222222223,130.023021188,6.8533711511285205,4.198377302757662,104.20091930659319,222.29788705001033,50.55670767754545,3.6
1248,NC1=CC(=C(C=C1[N](=O)=O)[N](=O)=O)F,1.2243,112.30000000000001,2,7,5,1,2,0,8,74,0,0.0,1.1428571428571428,201.018583828,10.878315177510851,6.430428110326541,954.0870686415151,384.53279819267465,76.24278066443551,4.69
1249,NC1=CC=C(F)C=C1,1.4079,26.02,2,1,1,1,0,0,2,42,0,0.0,1.125,111.048427412,5.983127663125442,3.787693700234704,70.79892376087899,147.38833891467198,46.936829219435914,3.59
1250,OC1=CC=C(F)C=C1,1.5312999999999999,20.23,1,1,1,1,0,0,2,42,0,0.0,1.125,112.032443,5.983127663125442,3.787693700234704,70.79892376087899,147.38833891467198,46.39117227461921,3.02
1251,FC1=CC=CC=N1,1.2207,12.89,0,1,1,0,0,0,2,36,0,0.0,1.4285714285714286,97.032777348,5.112884175122364,3.393846850117352,47.19725257297226,138.00750422530467,40.816586503369706,1.8
1252,OC1=C(Cl)C=C(F)C=C1Cl,2.8381,20.23,1,1,1,1,0,0,4,54,0,0.0,1.2,179.954498296,7.723614639131599,4.6090609052806215,153.18156034003755,238.91988337222992,66.99770472838256,3.8
1253,NC1=C(C=C(F)C=C1)C(F)(F)F,2.4267000000000003,26.02,2,1,1,1,0,0,5,66,0,0.14285714285714285,1.1666666666666667,179.03581204,9.35337115112852,5.40970216816285,341.5358248437672,291.94811697570276,65.79837754261123,2.98
1254,OC1=C(C=C(F)C=C1)[N+]([O-])=O,1.4395,63.37,1,4,3,1,1,0,5,58,0,0.0,1.5454545454545454,157.017521208,8.430721420318147,5.1090609052806215,267.18881006907867,299.8789117242989,61.04414799711901,4.38
1255,OC1=CC=C(C=C1)C(F)(F)F,2.4110000000000005,20.23,1,1,1,1,0,0,4,60,0,0.14285714285714285,1.0,162.02924944,8.483127663125442,4.999018565639891,230.73472009676777,236.8577532761268,61.0871851948683,3.62
1256,FC1=CC=CC(=C1)[N](=O)=O,1.7339000000000002,43.14,0,3,2,0,1,0,4,52,0,0.0,1.5,141.022606588,7.560477932315068,4.698377302757663,178.19278742290373,261.67965837655686,56.249914244923,3.2
1257,OC1=C(F)C=C(C=C1)[N+]([O-])=O,1.4395,63.37,1,4,3,1,1,0,5,58,0,0.0,1.5454545454545454,157.017521208,8.430721420318147,5.1090609052806215,271.8125711057006,299.8789117242989,61.04414799711901,4.07
1258,CC(=O)C(C)=O,0.1644000000000001,34.14,0,2,2,0,1,0,2,34,0,0.5,1.0,86.036779432,5.1547005383792515,2.6427344100918364,13.609640474436812,71.5488750216347,36.1571215711069,2.77
1259,FC(F)(F)C(=O)C1=CC=CC=C1,2.4316000000000004,17.07,0,1,1,0,1,0,4,64,0,0.125,1.0833333333333333,174.02924944,9.190234444311992,5.515855318045498,430.6281139745366,276.1044889322695,66.81941565711264,2.99
1260,OCC1=C(F)C(=C(F)C(=C1F)F)F,1.8744,20.23,1,1,1,1,1,0,6,72,0,0.14285714285714285,0.6923076923076923,198.010405816,10.171208396324303,6.002106417598539,701.8677369106731,320.2215178022033,69.41825600072076,2.8
1261,OC1=CC(=CC=C1[N](=O)=O)F,1.4394999999999998,63.37,1,4,3,1,1,0,5,58,0,0.0,1.5454545454545454,157.017521208,8.430721420318147,5.109060905280622,252.1073814437375,299.8789117242989,61.04414799711902,4.12
1262,OCC1=CC=CC=C1F,1.318,20.23,1,1,1,1,1,0,2,48,0,0.14285714285714285,1.3333333333333333,126.048093064,6.69023444431199,4.342535255101096,130.65102508867633,197.86256853719752,52.75611438901582,2.33
1263,FC1=C(C=O)C=CC=C1,1.6382,17.07,0,1,1,0,1,0,2,46,0,0.0,1.3333333333333333,124.032443,6.69023444431199,4.342535255101096,130.65102508867633,219.91106510209755,52.123402736863575,3.079
1264,CCOC(=O)C1=CC=C(F)C=C1,2.0024,26.3,0,2,2,0,2,0,3,64,0,0.2222222222222222,1.4166666666666667,168.058657748,8.974691494688164,5.736382105218448,535.0628080861914,266.36195376207496,69.96683219516368,3.01
1265,CC1=CC(=C(O)C=C1)O,1.4062199999999998,40.46,2,2,2,2,0,0,2,48,0,0.14285714285714285,1.1111111111111112,124.052429496,6.8533711511285205,4.198377302757662,104.20091930659319,218.15617759993404,53.384812738285596,3.37
1266,OCC1=CC(=CC=C1)F,1.318,20.23,1,1,1,1,1,0,2,48,0,0.14285714285714285,1.4444444444444444,126.048093064,6.69023444431199,4.325698502695489,126.05435680455047,197.8625685371975,52.75611438901582,2.61
1267,OCC1=CC=C(F)C=C1,1.318,20.23,1,1,1,1,1,0,2,48,0,0.14285714285714285,1.2222222222222223,126.048093064,6.69023444431199,4.325698502695489,129.22533870330605,180.61256853719752,52.75611438901581,2.38
1268,FC1=CC=C(C=O)C=C1,1.6382,17.07,0,1,1,0,1,0,2,46,0,0.0,1.2222222222222223,124.032443,6.69023444431199,4.325698502695489,129.22533870330605,202.66106510209755,52.12340273686357,2.873
1269,CCCCCCC(=O)CCCCCC,4.496300000000004,17.07,0,1,1,0,10,0,1,84,0,0.9230769230769231,0.7142857142857143,198.198365452,10.648418081055103,6.808060412490447,1198.2696054316536,115.19725257297226,89.28007850063263,4.521
1270,OC1=C2C(=O)C=CC(=O)C2=C(O)C=C1,1.033,74.6,2,4,4,2,0,0,4,70,0,0.0,0.7857142857142857,190.026608672,10.292528739883947,6.609060905280621,1625.9334300233827,428.2554968703361,79.10724909584948,5.83
1271,OC1=CC=CC2=C1C(=O)C=CC2=O,1.3274000000000001,54.37,1,3,3,1,0,0,3,64,0,0.0,1.0,174.031694052,9.422285251880869,6.198377302757663,1095.9712415561455,429.79604065379624,74.31301534365345,6.33
1272,CC1=CC(=O)C2=C(C=CC=C2O)C1=O,1.7175,54.37,1,3,3,1,0,0,3,70,0,0.09090909090909091,1.2142857142857142,188.047344116,10.292528739883947,6.6090609052806215,1608.8388295623165,469.4210300141994,80.67795745805007,5.2
1273,OC1=CC(=C(C=O)C(=C1)O)O,0.6158999999999997,77.76,3,4,4,3,1,0,4,58,0,0.0,1.0909090909090908,154.026608672,8.430721420318147,5.147065707741406,255.67666789987047,269.4872022742226,62.34056859052537,3.128
1274,CCOC1=C(O)C(=CC=C1)C=O,1.6034,46.53,1,3,3,1,3,0,3,64,0,0.2222222222222222,1.5833333333333333,166.06299418,8.974691494688164,5.791223660084841,566.4178965920845,281.102178757748,70.59553054443344,3.85
1275,S1C=CC=C1C2=CC=CS2,3.4766000000000012,0.0,0,0,2,0,1,0,2,50,0,0.0,0.8,165.991092192,6.811554787871633,4.966326495188786,497.61234563312325,246.66674200919024,67.76922386638397,4.04
1276,ONC(=O)C1=CC=CC=C1,0.8055999999999999,49.33,2,3,2,2,1,1,3,52,0,0.0,1.3,137.047678464,7.397341225498538,4.842535255101096,237.587417309747,220.30753299614886,58.25600176921937,3.38
1277,C\C=C(\C)C=O,1.1515,17.07,0,1,1,0,1,0,1,34,0,0.4,1.6666666666666667,84.057514876,4.99156383156272,2.808060412490447,19.800269059780252,72.00763013991067,37.67093855327549,2.86
1278,COC1=C(O)C=CC(=C1)C(C)=O,1.6034,46.53,1,3,3,1,2,0,3,64,0,0.2222222222222222,1.5,166.06299418,9.137828201504695,5.647065707741406,482.83628073406857,304.64199945095794,70.59553054443344,2.88
1279,O=CC1=COC=C1,1.0921,30.21,0,2,2,0,1,0,2,36,0,0.0,1.7142857142857142,96.021129368,5.112884175122364,3.431851652578137,66.31310982742876,141.1235805057187,40.75219659801417,3.0
1280,O=CC1=CSC=C1,1.5606,17.07,0,1,2,0,1,0,2,36,0,0.0,1.7142857142857142,111.998285748,5.112884175122364,3.431851652578137,66.31310982742876,143.1235805057187,45.59823060434883,3.4
1281,O=CC1=CC=CN=C1,0.8940999999999999,29.96,0,2,2,0,1,0,2,40,0,0.0,1.625,107.03711378,5.819990956308912,3.931851652578137,91.36757727918736,171.14322641683543,47.177515314883856,2.87
1282,OCCC1=CC=C(O)C=C1,0.927,40.46,2,2,2,2,2,0,2,54,0,0.25,1.1,138.06807956,7.397341225498538,4.825698502695489,210.07561699601456,190.91749419417292,59.749754852682194,2.17
1283,O=C1CCCCCO1,1.1036000000000001,26.3,0,2,2,0,0,0,2,46,0,0.8333333333333334,1.25,114.06807956,5.819990956308912,3.893846850117352,85.39865212877876,78.52932501298082,48.833197775834,1.739
1284,CC(C)CC(O)=O,1.1171,37.3,1,2,1,1,2,0,2,42,0,0.8,1.7142857142857142,102.06807956,5.8618073195657985,3.125897657686229,19.093583929800843,66.48040587771368,43.15477533765576,2.659
1285,O=C1CCCC(=O)C1,0.6986,34.14,0,2,2,0,0,0,2,44,0,0.6666666666666666,1.0,112.052429496,5.983127663125442,3.787693700234704,64.0524865010122,112.49022499567306,47.88117464637089,2.071
1286,C1CSCCS1,1.4664,0.0,0,0,2,0,0,0,2,36,0,1.0,0.6666666666666666,120.006742256,4.242640687119286,3.0,34.3994618804395,21.019550008653873,47.074466268220625,2.89
1287,OC(=O)CCCCCCC(O)=O,1.4962000000000002,74.6,2,4,2,2,7,0,4,70,0,0.75,0.75,174.089208928,9.397341225498538,5.625897657686229,331.50388351071973,135.13685006057713,71.20535753308538,2.488
1288,CO[P](=O)(OC)OC,1.0337,44.760000000000005,0,4,4,0,3,0,5,50,0,1.0,1.0,140.02384539800002,6.621320343559643,3.6819805153394642,52.28341890015258,82.43699516085105,48.359381619618496,1.18
1289,CC(=C)CO,0.5548,20.23,1,1,1,1,1,0,1,30,0,0.5,2.0,72.057514876,4.284457050376173,2.270055610029662,9.65148445440323,38.912609383243264,31.938708091031135,1.337
1290,CC(=O)C(Cl)Cl,1.3791,17.07,0,1,1,0,1,0,3,36,0,0.6666666666666666,1.6666666666666667,125.963920108,5.1547005383792515,2.6427344100918364,13.609640474436812,59.813537528125096,46.237189810429875,3.641
1291,O=C1C=CC2=CC=CC=C2C1=O,1.4652,34.14,0,2,2,0,0,0,2,58,0,0.0,0.9166666666666666,158.036779432,8.55204176387779,5.787693700234703,770.0015849208404,388.5799823181129,69.51878159145744,6.2
1292,O=C1C=C(OC2=CC=CC=C12)C3=CC=CC=C3,3.4600000000000017,30.21,0,2,2,0,1,0,2,82,0,0.0,0.8235294117647058,222.06807956,11.664925939000156,8.34333659290053,13651.5902256321,711.5733834430602,98.13650078134903,4.41
1293,CC1=C(C)C(=C(C)C(=C1O)C)O,2.3314800000000013,40.46,2,2,2,2,0,0,2,66,0,0.4,0.5833333333333334,166.099379688,9.464101615137755,5.464101615137754,416.3143647971509,222.1033593022977,72.47963908147543,4.28
1294,CC1=CC(=C(O)C(=C1)C)C,2.3174599999999996,20.23,1,1,1,1,0,0,1,54,0,0.3333333333333333,1.0,136.088815004,7.723614639131599,4.6090609052806215,153.18156034003755,227.90033336357604,61.32046321488279,3.42
1295,[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,1.503,86.28,0,6,4,0,2,0,6,62,0,0.0,0.9166666666666666,168.017106608,9.137828201504695,5.625897657686229,475.34882900419825,303.0748996548373,66.73735456449656,4.25
1296,CC1=CC=CC=C1C#N,1.8667,23.79,0,1,1,0,0,0,1,44,0,0.125,1.3333333333333333,117.057849224,6.69023444431199,4.342535255101096,130.65102508867633,244.98970244066405,54.55386702975889,2.76
1297,O=C(N=C=S)C1=CC=CC=C1,1.9296,29.43,0,2,2,0,1,1,3,54,0,0.0,1.3636363636363635,163.00918478,8.104448006685086,5.342535255101096,380.17580046477946,301.127913757456,69.57691218139894,3.097
1298,CCOC(=O)C(Br)CC,1.723,26.3,0,2,2,0,3,0,3,54,0,0.8333333333333334,1.6666666666666667,193.994241692,7.276020881938894,4.218744015013407,86.01498078690322,93.05865002596164,63.70657653500459,3.764
1299,OC1=CC=C(O)C(=C1)O,0.8033999999999997,60.69,3,3,3,3,0,0,3,48,0,0.0,0.8888888888888888,126.031694052,6.8533711511285205,4.198377302757663,104.20091930659319,219.54299954784685,51.814104376085,3.44
1300,NC(CO)CO,-1.7017,66.48,4,3,3,3,2,0,3,38,0,1.0,1.3333333333333333,91.063328528,4.99156383156272,2.808060412490447,19.800269059780252,27.974168451037094,36.39749345802751,1.324
1301,ClCC(=O)CCl,1.0331000000000001,17.07,0,1,1,0,2,0,3,36,0,0.6666666666666666,1.3333333333333333,125.963920108,4.99156383156272,2.808060412490447,19.800269059780252,46.75488750216347,46.237189810429875,5.046
1302,CNC(=S)NC,-0.28990000000000027,24.06,2,2,1,2,0,0,3,36,0,0.6666666666666666,1.3333333333333333,104.04081925599999,4.99156383156272,2.808060412490447,19.800269059780252,46.75488750216347,42.92763987104372,1.89
1303,CC1=C(O)C(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,1.5170200000000003,106.50999999999999,1,7,5,1,2,0,7,74,0,0.14285714285714285,1.2142857142857142,198.027671292,10.878315177510851,6.43042811032654,1006.5525344987084,414.78633577032497,77.89653043108919,4.73
1304,CCOC(=O)C(C)Br,1.3329,26.3,0,2,2,0,2,0,3,48,0,0.8,1.875,179.978591628,6.568914100752346,3.6807392125526213,45.11498676384928,80.49785513558373,57.34163442060798,4.057
1305,CCOC(=O)C(C)Cl,1.1767999999999998,26.3,0,2,2,0,2,0,3,48,0,0.8,1.875,136.029107208,6.568914100752346,3.6807392125526213,45.11498676384928,80.49785513558373,53.7773530418483,2.569
1306,OC(=O)C1=CC=CC(=C1)Cl,2.0382,37.3,1,2,1,1,1,0,3,52,0,0.0,1.5,155.99780708,7.560477932315068,4.698377302757663,178.19278742290373,257.53794892648057,63.05536731301502,2.87
1307,C#CC1=CC=CC=C1,1.6679000000000002,0.0,0,0,0,0,0,0,0,38,0,0.0,1.125,102.046950192,5.819990956308912,3.931851652578137,91.36757727918736,191.02833704135648,49.16051274014944,2.86
1308,CCCCOC(=O)\C=C\C1=CC=CC=C1,3.0431000000000017,26.3,0,2,2,0,5,0,2,80,0,0.3076923076923077,1.3333333333333333,204.115029752,10.932875131431278,7.325698502695489,2810.826217488146,314.5676547509674,90.57146221763963,4.53
1309,CCCCCC1=CC=CC=C1,3.4193000000000024,0.0,0,0,0,0,4,0,0,60,0,0.45454545454545453,1.0,148.125200512,7.9413112998685556,5.431851652578137,414.0733220718486,176.48961548078339,69.25611369148,4.79
1310,CCOC(=O)CCBr,1.3345,26.3,0,2,2,0,3,0,3,48,0,0.8,1.75,179.978591628,6.405777393935816,3.808060412490447,50.25226450504587,64.82892142331043,57.34163442060798,3.126
1311,CCCCC(=O)OCC,1.7397,26.3,0,2,2,0,4,0,2,54,0,0.8571428571428571,1.4444444444444444,130.099379688,7.112884175122364,4.308060412490447,90.44046466047871,78.98533616859814,56.20397104375984,2.642
1312,CCOC(=O)CCC(C)=O,0.9187000000000001,43.370000000000005,0,3,3,0,4,0,3,58,0,0.7142857142857143,1.3,144.078644244,7.983127663125442,4.663902460147014,125.48550784437856,128.81290899230692,60.365493143803604,1.6
1313,CCC(=O)OCC(C)C,1.5956000000000001,26.3,0,2,2,0,3,0,2,54,0,0.8571428571428571,1.5555555555555556,130.099379688,7.276020881938894,4.163902460147014,78.51304536092788,86.91694057588533,56.20397104375983,2.307
1314,OCCBr,0.3736,20.23,1,1,1,1,1,0,2,26,0,1.0,1.75,123.95237688,3.414213562373095,1.914213562373095,6.854752972273345,8.0,33.76597450006353,2.154
1315,CC(=O)OC(C)(C)C,1.3479999999999999,26.3,0,2,2,0,0,0,2,48,0,0.8333333333333334,1.375,116.083729624,6.784457050376173,3.4165022194363885,23.005390496014627,89.19188266301451,49.83902892936323,1.51
1316,CC(C)CC(N)=O,0.5178000000000001,43.09,2,2,1,1,2,1,2,42,0,0.8,1.7142857142857142,101.084063972,5.8618073195657985,3.125897657686229,19.093583929800843,68.48040587771368,43.70043228247246,1.34
1317,ClC1=CC(=CC=C1)Cl,2.9934000000000003,0.0,0,0,0,0,0,0,2,42,0,0.0,1.0,145.969005488,5.983127663125442,3.7876937002347035,64.0524865010122,166.38833891467198,58.03793557326031,3.56
1318,CC(C)CCC#N,1.94618,23.79,0,1,1,0,2,0,1,40,0,0.8333333333333334,1.5714285714285714,97.08914935199999,5.698670612749268,3.270055610029662,29.01955000865388,68.7394300557699,44.956541281281304,2.214
1319,CC(C)COC=O,0.8154,26.3,0,2,2,0,3,0,2,42,0,0.8,1.7142857142857142,102.06807956,5.698670612749268,3.270055610029662,29.01955000865388,50.041843979966416,43.474086814966626,1.692
1320,CCN=C=S,1.1091,12.36,0,1,2,0,1,0,2,28,0,0.6666666666666666,2.0,87.01427016,4.121320343559642,2.414213562373095,11.245112497836532,53.91340299823497,36.72323798968776,4.627
1321,CCCCCC(C)O,1.9475000000000002,20.23,1,1,1,1,4,0,1,50,0,1.0,1.375,116.120115132,6.405777393935816,3.770055610029662,48.27551104108667,41.65148445440323,51.7231374664052,2.53
1322,CCCCCCCl,2.805500000000001,0.0,0,0,0,0,4,0,1,44,0,1.0,1.1428571428571428,120.07057809599999,5.535533905932738,3.414213562373095,35.509609925153406,23.360990398949916,50.86722782669426,3.78
1323,N#CCCCC#N,1.20386,47.58,0,2,2,0,2,0,2,36,0,0.6,1.0,94.053098192,5.535533905932738,3.414213562373095,35.509609925153406,90.2290118395681,42.984178848353416,1.363
1324,ClC(Cl)(Cl)C#N,1.88018,23.79,0,1,1,0,0,0,4,34,0,0.5,1.3333333333333333,142.90963204,5.207106781186548,2.5606601717798214,12.16479703638053,75.77443751081735,50.406571504339894,4.883
1325,S=C=NC1=CC=CC2=CC=CC=C12,3.5741000000000014,12.36,0,1,2,0,1,0,2,62,0,0.0,1.0,185.029920224,9.096011838247808,6.41501490017253,1449.6657993930446,478.91919040655375,81.73211249869378,5.137
1326,COC1=CC=C(C(C)=O)C(=C1)O,1.6034,46.53,1,3,3,1,2,0,3,64,0,0.2222222222222222,1.5,166.06299418,9.137828201504695,5.647065707741406,473.26936603926214,304.64199945095794,70.59553054443344,3.55
1327,[O-][N+](=O)C1=C(C=O)C=CC=C1,1.4073,60.21,0,4,3,0,2,0,4,56,0,0.0,1.3636363636363635,151.02694302,8.267584713501616,5.253218857624055,336.85266156071344,295.4920897763861,62.61084305643713,3.17
1328,NC1=CC=C(Cl)C=C1Cl,2.5756000000000006,26.02,2,1,1,1,0,0,3,48,0,0.0,1.2222222222222223,160.97990452,6.8533711511285205,4.198377302757663,104.20091930659319,222.29788705001033,63.377826270273026,3.56
1329,CCC(=O)OC,0.5694,26.3,0,2,2,0,1,0,2,36,0,0.75,1.8333333333333333,88.052429496,4.99156383156272,2.808060412490447,19.800269059780252,43.50977500432694,37.10914470057002,1.391
